-7.725801097138801,8.771990369935901,0.0,0.0,0.0,-0.49970436133590834,-0.8661960235777303,3.0,0.0,30.0, 1
-3.378368164276261,12.370205835910566,0.0,0.0,0.0,-0.04908289020991964,-0.9987947085806177,3.0,0.0,30.0, 1
-6.449173966060118,10.299999677404594,0.0,0.0,0.0,0.8244063736235142,0.5659983490514143,3.0,0.0,30.0, 1
-3.7234025240272564,14.095377634665542,0.0,0.0,0.0,-0.699791442768051,-0.714347210135666,3.0,0.0,30.0, 1
-0.342065798467503,17.052815003959786,0.0,0.0,0.0,0.999993988745247,0.0034673438495132227,3.0,0.0,30.0, 1
-11.038130950748355,14.736155731345962,0.0,0.0,0.0,0.5438302596158004,-0.8391952387413856,3.0,0.0,30.0, 1
-3.6543956520770573,5.715971754998514,0.0,0.0,0.0,0.9258397759264608,-0.3779162728865228,3.0,0.0,30.0, 1
-9.830510691619871,2.265628157488561,0.0,0.0,0.0,0.8598255599246333,0.5105879028142861,3.0,0.0,30.0, 1
-12.728799313528231,8.919862238400613,0.0,0.0,0.0,-0.5056662096028155,-0.8627292069160064,3.0,0.0,30.0, 1
-9.14044197211788,16.017711924706802,0.0,0.0,0.0,-0.5677949627182456,-0.8231700190797683,3.0,0.0,30.0, 1
-7.208249557512308,19.566636767859894,0.0,0.0,0.0,-0.16142529620479396,-0.9868849343997478,3.0,0.0,30.0, 1
-3.757905960002356,20.256705487361884,0.0,0.0,0.0,0.4366413872910766,-0.8996356478622466,3.0,0.0,30.0, 1
-0.3075623624924035,12.173043344624283,0.0,0.0,0.0,0.6594945389625193,-0.751709354124727,3.0,0.0,30.0, 1
